tstp,house1,house2,house3,house4,house5,house6,house7,house8,house9,house10,house11,consumo_agregado
2012-10-21 12:30:00,0.589,0.099,0.12,0.417,0.137,0.048,0.002,0.359,0.062,0.053,0.192,2.078
2012-10-21 13:00:00,0.397,0.138,0.54,0.364,0.102,0.049,0.015,0.185,0.065,0.052,0.44,2.347
2012-10-21 13:30:00,0.27,0.346,0.188,0.136,0.136,0.048,0.008,0.236,0.08,0.2,0.191,1.839
2012-10-21 14:00:00,0.775,0.141,0.165,0.403,0.601,0.048,0.025,0.199,0.05,0.061,0.083,2.551
2012-10-21 14:30:00,1.025,0.164,0.032,0.41,0.415,0.048,0.086,0.277,0.081,0.082,0.062,2.6819999999999995
2012-10-21 15:00:00,1.344,0.561,0.038,0.184,0.202,0.048,0.048,0.421,0.036,0.083,0.06,3.0250000000000004
2012-10-21 15:30:00,0.474,0.882,0.162,0.677,0.189,0.048,0.099,0.437,0.124,0.077,0.06,3.229
2012-10-21 16:00:00,0.726,0.818,0.136,1.489,0.308,0.047,0.075,0.319,0.22,0.127,0.105,4.37
2012-10-21 16:30:00,0.41,1.446,0.093,1.574,0.349,0.048,0.05,0.222,0.196,0.133,0.241,4.762
2012-10-21 17:00:00,0.408,1.5190001,0.114,1.156,0.318,0.048,0.082,0.243,0.136,0.133,0.796,4.953000100000001
2012-10-21 17:30:00,0.504,2.5639999,0.098,0.386,0.271,0.048,0.066,0.391,0.126,0.172,0.326,4.9519999
2012-10-21 18:00:00,0.485,0.758,0.066,0.209,0.342,0.048,0.083,0.287,0.154,0.17,0.275,2.8769999999999993
2012-10-21 18:30:00,0.315,0.73,0.086,0.488,0.366,0.049,0.062,0.311,0.128,0.203,0.445,3.183
2012-10-21 19:00:00,0.275,0.783,0.064,0.388,0.54,0.048,0.152,0.399,0.125,0.188,0.613,3.575
2012-10-21 19:30:00,0.299,0.793,0.1,0.228,0.505,0.048,0.062,0.299,0.139,0.173,0.26,2.9059999999999997
2012-10-21 20:00:00,0.243,1.78,0.124,0.426,0.372,0.048,0.082,0.288,0.131,0.152,1.035,4.681000000000001
2012-10-21 20:30:00,0.34,1.349,0.093,0.255,0.289,0.048,0.059,0.311,0.1,0.13,0.568,3.542
2012-10-21 21:00:00,0.273,1.413,0.092,0.816,0.295,0.048,0.079,0.134,0.128,0.072,0.418,3.7680000000000002
2012-10-21 21:30:00,0.259,0.253,0.116,0.179,0.295,0.049,0.067,0.132,0.119,0.071,0.273,1.8129999999999997
2012-10-21 22:00:00,0.19,0.22,0.228,0.366,0.23,0.048,0.09,0.178,0.07,0.075,0.262,1.957
2012-10-21 22:30:00,0.19,0.21,0.132,0.254,0.179,0.048,0.063,0.343,0.06,0.059,0.257,1.795
2012-10-21 23:00:00,0.343,0.171,0.162,0.164,0.131,0.049,0.059,0.283,0.056,0.052,0.255,1.725
2012-10-21 23:30:00,0.284,0.191,0.166,0.157,0.172,0.048,0.019,0.316,0.074,0.026,0.307,1.76
2012-10-22 00:00:00,0.248,0.246,0.103,0.095,0.131,0.048,0.0,0.337,0.043,0.028,0.233,1.512
2012-10-22 00:30:00,0.191,0.145,0.122,1.7970001,0.082,0.048,0.021,0.232,0.058,0.025,0.208,2.9290000999999997
2012-10-22 01:00:00,0.164,0.254,0.123,1.783,0.08,0.049,0.003,0.231,0.079,0.027,0.208,3.0010000000000003
2012-10-22 01:30:00,0.173,0.136,0.1,1.822,0.136,0.048,0.003,0.31,0.052,0.025,0.206,3.011
2012-10-22 02:00:00,0.171,0.138,0.04,1.778,0.143,0.049,0.021,0.419,0.083,0.038,0.206,3.0860000000000003
2012-10-22 02:30:00,0.214,0.12,0.033,0.38,0.089,0.048,0.0,0.384,0.045,0.059,0.227,1.599
2012-10-22 03:00:00,0.211,0.1,0.076,0.135,0.08,0.048,0.021,0.279,0.055,0.055,0.204,1.264
2012-10-22 03:30:00,0.168,0.061,0.121,0.174,0.116,0.047,0.002,0.131,0.07,0.043,0.205,1.1380000000000001
2012-10-22 04:00:00,0.16,0.081,0.123,0.154,0.144,0.048,0.005,0.129,0.037,0.025,0.144,1.05
2012-10-22 04:30:00,0.15,0.072,0.1,0.208,0.099,0.048,0.019,0.127,0.093,0.026,0.119,1.061
2012-10-22 05:00:00,0.194,0.064,0.095,0.146,0.08,0.048,0.0,0.126,0.042,0.027,0.12,0.9420000000000001
2012-10-22 05:30:00,0.235,0.091,0.123,0.482,0.08,0.048,0.022,0.127,0.186,0.061,0.148,1.6029999999999998
2012-10-22 06:00:00,0.234,0.128,0.141,0.558,0.209,0.048,0.001,0.154,0.166,0.05,0.404,2.093
2012-10-22 06:30:00,0.282,0.112,0.278,0.208,0.295,0.048,0.008,0.115,0.193,0.205,0.412,2.156
2012-10-22 07:00:00,0.334,0.089,0.174,0.161,0.33,0.048,0.112,0.135,0.127,0.116,0.16,1.786
2012-10-22 07:30:00,0.308,0.094,0.116,0.184,0.477,0.049,0.017,0.131,0.426,0.168,0.152,2.122
2012-10-22 08:00:00,0.208,0.07,0.107,0.151,0.163,0.048,0.022,0.339,0.078,0.051,0.151,1.3880000000000001
2012-10-22 08:30:00,0.194,0.092,0.14,0.147,0.126,0.048,0.018,0.485,0.069,0.045,0.15,1.5139999999999998
2012-10-22 09:00:00,0.232,0.082,0.285,0.15,0.146,0.049,0.018,0.128,0.125,0.05,0.152,1.4169999999999998
2012-10-22 09:30:00,0.252,0.098,0.127,0.344,0.142,0.048,0.059,0.144,0.149,0.053,0.149,1.565
2012-10-22 10:00:00,0.55,0.168,0.112,0.233,0.105,0.048,0.018,0.329,0.197,0.04,0.12,1.9200000000000004
2012-10-22 10:30:00,0.641,0.147,0.076,0.486,0.077,0.049,0.0,0.153,0.199,0.217,0.13,2.175
2012-10-22 11:00:00,0.552,0.143,0.405,0.221,0.079,0.048,0.024,0.15,0.119,0.069,0.16,1.97
2012-10-22 11:30:00,0.479,0.128,0.664,0.424,0.137,0.048,0.007,0.151,0.035,0.057,0.155,2.285
2012-10-22 12:00:00,0.33,0.208,0.328,0.452,0.138,0.048,0.051,0.139,0.118,0.025,0.153,1.9899999999999998
2012-10-22 12:30:00,0.503,0.187,0.173,2.0109999,0.09,0.049,0.003,0.126,0.19,0.027,0.151,3.5099999
2012-10-22 13:00:00,0.513,0.399,0.36,0.837,0.076,0.048,0.024,0.124,0.172,0.025,0.151,2.729
2012-10-22 13:30:00,0.312,0.191,0.146,0.12,0.075,0.048,0.0,0.124,0.152,0.038,0.152,1.3579999999999999
2012-10-22 14:00:00,0.998,0.163,0.037,0.163,0.144,0.049,0.017,0.124,0.861,0.142,0.149,2.847
2012-10-22 14:30:00,0.463,0.16,0.033,0.183,0.134,0.048,0.019,0.153,0.712,0.084,0.102,2.091
2012-10-22 15:00:00,0.866,0.154,0.122,0.212,0.077,0.048,0.119,0.135,0.878,0.188,0.06,2.8590000000000004
2012-10-22 15:30:00,0.309,0.15,0.164,0.374,0.115,0.048,0.082,0.127,0.784,0.062,0.063,2.278
2012-10-22 16:00:00,0.574,0.169,0.159,1.307,0.167,0.048,0.063,0.125,0.26,0.055,0.06,2.987
2012-10-22 16:30:00,0.385,0.201,0.317,2.704,0.355,0.048,0.067,0.125,0.137,0.118,0.061,4.518000000000001
2012-10-22 17:00:00,0.314,0.185,0.168,1.726,0.572,0.048,0.072,0.125,0.187,0.179,0.107,3.683
2012-10-22 17:30:00,0.497,0.175,0.403,0.435,0.413,0.048,0.082,0.4,0.149,0.203,0.183,2.988
2012-10-22 18:00:00,0.905,0.166,0.488,0.833,0.57,0.048,0.065,0.31,0.16,0.167,0.326,4.037999999999999
2012-10-22 18:30:00,0.352,0.24,0.345,0.862,0.377,0.048,0.085,0.296,0.13,0.198,0.424,3.3569999999999998
2012-10-22 19:00:00,0.311,0.525,0.88,1.279,0.414,0.049,0.063,0.336,0.15,0.158,0.352,4.517000000000001
2012-10-22 19:30:00,0.283,0.223,0.743,0.76,0.5,0.048,0.154,0.426,0.121,0.145,0.274,3.6770000000000005
2012-10-22 20:00:00,0.224,0.216,0.392,0.819,0.452,0.048,0.063,0.349,0.16,0.142,0.282,3.147
2012-10-22 20:30:00,0.23,0.225,0.952,0.581,0.303,0.048,0.083,0.26,0.121,0.139,0.268,3.21
2012-10-22 21:00:00,0.18,0.194,0.418,0.682,0.246,0.048,0.063,0.255,0.171,0.201,0.271,2.729
2012-10-22 21:30:00,0.189,0.373,0.673,0.537,0.165,0.048,0.081,0.262,0.119,0.09,0.267,2.804
2012-10-22 22:00:00,0.248,0.241,0.441,1.073,0.1,0.048,0.082,0.257,0.148,0.087,0.187,2.9120000000000004
2012-10-22 22:30:00,0.204,0.323,0.442,0.348,0.091,0.049,0.062,0.269,0.106,0.058,0.189,2.1410000000000005
2012-10-22 23:00:00,0.27,0.209,0.238,0.272,0.133,0.048,0.04,0.411,0.12,0.045,0.188,1.974
2012-10-22 23:30:00,0.175,0.118,0.066,0.269,0.152,0.048,0.011,0.376,0.044,0.036,0.187,1.482
2012-10-23 00:00:00,0.139,0.145,0.078,0.216,0.107,0.048,0.0,0.446,0.089,0.026,0.224,1.518
2012-10-23 00:30:00,0.152,0.134,0.103,1.862,0.08,0.049,0.024,0.224,0.046,0.025,0.239,2.9379999999999997
2012-10-23 01:00:00,0.169,0.129,0.099,2.1570001,0.094,0.048,0.001,0.222,0.087,0.037,0.256,3.2990000999999998
2012-10-23 01:30:00,0.162,0.104,0.1,2.365,0.144,0.048,0.001,0.22,0.065,0.059,0.281,3.5490000000000004
2012-10-23 02:00:00,0.186,0.146,0.119,2.1059999,0.11,0.048,0.024,0.248,0.065,0.056,0.253,3.3609999000000004
2012-10-23 02:30:00,0.129,0.16,0.122,1.8380001,0.077,0.049,0.0,0.15,0.059,0.048,0.275,2.9070001
2012-10-23 03:00:00,0.134,0.141,0.105,1.7690001,0.077,0.048,0.016,0.125,0.087,0.026,0.249,2.7770001
2012-10-23 03:30:00,0.173,0.148,0.098,1.826,0.126,0.048,0.009,0.125,0.053,0.025,0.249,2.88
2012-10-23 04:00:00,0.167,0.108,0.056,1.052,0.139,0.048,0.005,0.125,0.069,0.027,0.248,2.0439999999999996
2012-10-23 04:30:00,0.127,0.13,0.035,0.148,0.09,0.048,0.02,0.124,0.053,0.025,0.24,1.04
2012-10-23 05:00:00,0.161,0.12,0.084,0.085,0.076,0.048,0.0,0.123,0.095,0.027,0.236,1.0550000000000002
2012-10-23 05:30:00,0.154,0.134,0.131,0.127,0.122,0.048,0.024,0.124,0.027,0.059,0.235,1.185
2012-10-23 06:00:00,0.204,0.18,0.38,0.118,0.208,0.048,0.0,0.123,0.097,0.072,0.394,1.8240000000000003
2012-10-23 06:30:00,0.241,0.171,0.186,0.156,0.2,0.048,0.106,0.123,0.144,0.07,0.535,1.98
2012-10-23 07:00:00,0.513,0.085,0.226,0.115,0.214,0.048,0.017,0.149,0.252,0.192,0.15,1.9609999999999999
2012-10-23 07:30:00,0.37,0.11,0.338,0.123,0.525,0.048,0.015,0.129,0.129,0.051,0.146,1.984
2012-10-23 08:00:00,0.292,0.098,0.225,0.127,0.402,0.049,0.024,0.126,0.206,0.084,0.147,1.78
2012-10-23 08:30:00,0.187,0.113,0.401,0.164,0.205,0.048,0.079,0.123,0.054,0.047,0.147,1.568
2012-10-23 09:00:00,0.236,0.09,0.43,0.315,0.192,0.048,0.016,0.143,0.063,0.049,0.147,1.7289999999999999
2012-10-23 09:30:00,0.19,0.396,0.165,0.54,0.184,0.048,0.027,0.148,0.073,0.135,0.146,2.052
2012-10-23 10:00:00,0.3,0.146,0.371,0.445,0.141,0.048,0.001,0.306,0.055,0.085,0.145,2.0429999999999997
2012-10-23 10:30:00,0.171,0.137,0.245,0.217,0.12,0.048,0.022,0.199,0.071,0.131,0.145,1.506
2012-10-23 11:00:00,0.175,0.149,0.703,0.154,0.119,0.048,0.003,0.367,0.065,0.077,0.067,1.9269999999999998
2012-10-23 11:30:00,0.166,0.152,0.348,0.928,0.188,0.049,0.019,0.419,0.072,0.027,0.062,2.43
2012-10-23 12:00:00,0.204,0.13,0.459,0.744,0.185,0.048,0.002,0.447,0.058,0.024,0.061,2.3619999999999997
2012-10-23 12:30:00,0.231,0.146,0.591,0.903,0.136,0.049,0.02,0.281,0.078,0.025,0.06,2.52
2012-10-23 13:00:00,0.671,0.131,0.468,1.22,0.122,0.048,0.0,0.155,0.048,0.048,0.061,2.9720000000000004
2012-10-23 13:30:00,0.171,0.182,0.437,0.86,0.184,0.049,0.022,0.345,0.081,0.085,0.142,2.558
2012-10-23 14:00:00,0.753,0.213,0.117,0.59,0.182,0.049,0.0,0.289,0.048,0.084,0.154,2.479
2012-10-23 14:30:00,0.175,0.118,0.098,0.556,0.15,0.049,0.022,0.194,0.078,0.064,0.15,1.6540000000000001
2012-10-23 15:00:00,0.137,0.137,0.095,0.49,0.108,0.048,0.099,0.154,0.052,0.056,0.105,1.481
2012-10-23 15:30:00,0.285,0.124,0.139,0.352,0.161,0.048,0.097,0.178,0.095,0.052,0.139,1.67
2012-10-23 16:00:00,0.364,0.129,0.136,0.359,0.161,0.048,0.065,0.165,0.099,0.057,0.157,1.74
2012-10-23 16:30:00,0.299,0.113,0.081,0.893,0.219,0.048,0.079,0.295,0.134,0.149,0.153,2.463
2012-10-23 17:00:00,0.227,0.158,0.05,0.879,0.47,0.048,0.074,0.263,0.074,0.165,0.15,2.558
2012-10-23 17:30:00,0.272,0.144,0.284,0.923,0.543,0.048,0.078,0.27,0.085,0.203,0.182,3.032
2012-10-23 18:00:00,0.26,0.827,0.218,1.082,0.251,0.049,0.07,0.268,0.054,0.144,0.318,3.541
2012-10-23 18:30:00,0.173,0.604,0.429,0.895,0.193,0.048,0.079,0.44,0.094,0.14,0.313,3.408
2012-10-23 19:00:00,0.185,0.148,0.218,1.3279999,0.248,0.047,0.138,0.356,0.031,0.2,0.366,3.2649999000000003
2012-10-23 19:30:00,0.242,0.169,0.227,1.7180001,0.42,0.048,0.082,0.275,0.147,0.146,0.298,3.7720001
2012-10-23 20:00:00,0.436,0.155,0.204,1.151,0.363,0.049,0.071,0.252,0.115,0.117,0.385,3.298
2012-10-23 20:30:00,0.324,0.584,0.161,0.626,0.75,0.048,0.089,0.26,0.153,0.088,0.418,3.501
2012-10-23 21:00:00,0.259,0.715,0.134,0.494,0.635,0.048,0.062,0.751,0.099,0.063,0.36,3.62
2012-10-23 21:30:00,0.41,0.222,0.233,0.272,0.463,0.048,0.098,0.918,0.141,0.033,0.276,3.114
2012-10-23 22:00:00,0.265,0.221,0.441,0.191,0.346,0.049,0.066,0.696,0.108,0.037,0.247,2.667
2012-10-23 22:30:00,0.237,0.187,0.475,0.271,0.145,0.048,0.005,0.231,0.096,0.027,0.234,1.956
2012-10-23 23:00:00,0.263,0.145,0.309,0.228,0.135,0.049,0.022,0.337,0.049,0.025,0.232,1.7939999999999998
2012-10-23 23:30:00,0.146,0.166,0.817,0.117,0.148,0.048,0.0,0.514,0.076,0.025,0.21,2.267
2012-10-24 00:00:00,0.14,0.215,0.342,0.117,0.108,0.048,0.023,0.232,0.051,0.054,0.147,1.477
2012-10-24 00:30:00,0.124,0.121,0.294,1.73,0.079,0.048,0.002,0.284,0.085,0.057,0.15,2.9739999999999998
2012-10-24 01:00:00,0.125,0.121,0.113,1.753,0.087,0.049,0.008,0.274,0.049,0.055,0.148,2.7820000000000005
2012-10-24 01:30:00,0.169,0.103,0.059,1.775,0.146,0.048,0.016,0.438,0.07,0.034,0.145,3.0029999999999997
2012-10-24 02:00:00,0.167,0.086,0.04,1.704,0.118,0.049,0.0,0.14,0.073,0.025,0.143,2.5449999999999995
2012-10-24 02:30:00,0.127,0.087,0.095,1.753,0.079,0.048,0.024,0.129,0.047,0.027,0.234,2.65
2012-10-24 03:00:00,0.118,0.1,0.103,1.735,0.078,0.049,0.0,0.126,0.08,0.025,0.212,2.6260000000000003
2012-10-24 03:30:00,0.113,0.07,0.098,0.96,0.116,0.048,0.013,0.124,0.057,0.027,0.208,1.834
2012-10-24 04:00:00,0.108,0.1,0.124,0.11,0.141,0.049,0.011,0.123,0.068,0.025,0.207,1.066
2012-10-24 04:30:00,0.113,0.102,0.12,0.46,0.098,0.048,0.0,0.123,0.057,0.05,0.205,1.3760000000000001
2012-10-24 05:00:00,0.197,0.137,0.099,1.0930001,0.077,0.047,0.024,0.123,0.077,0.059,0.227,2.1600001
2012-10-24 05:30:00,0.197,0.107,0.113,0.097,0.136,0.049,0.0,0.123,0.048,0.087,0.188,1.145
2012-10-24 06:00:00,0.177,0.136,0.243,0.567,0.622,0.048,0.018,0.125,0.078,0.039,0.583,2.636
2012-10-24 06:30:00,0.408,0.125,0.141,0.159,0.377,0.049,0.095,0.126,0.067,0.044,0.431,2.022
2012-10-24 07:00:00,0.257,0.562,0.205,0.728,0.234,0.048,0.025,0.125,0.06,0.127,0.159,2.5300000000000002
2012-10-24 07:30:00,0.21,0.295,0.588,0.13,0.165,0.048,0.01,0.149,0.14,0.085,0.149,1.9689999999999999
2012-10-24 08:00:00,0.171,0.549,0.483,0.189,0.146,0.048,0.034,0.129,0.217,0.083,0.148,2.197
2012-10-24 08:30:00,0.141,0.117,0.414,0.11,0.107,0.048,0.057,0.125,0.065,0.07,0.149,1.403
2012-10-24 09:00:00,0.078,0.099,0.093,0.124,0.338,0.048,0.024,0.142,0.086,0.054,0.147,1.233
2012-10-24 09:30:00,0.073,0.082,0.107,0.128,0.166,0.048,0.008,0.438,0.049,0.035,0.146,1.2799999999999998
2012-10-24 10:00:00,0.093,0.094,0.06,0.156,0.164,0.048,0.014,0.246,0.126,0.117,0.145,1.263
2012-10-24 10:30:00,0.155,0.072,0.049,0.172,0.15,0.048,0.008,0.249,0.112,0.034,0.085,1.1340000000000001
2012-10-24 11:00:00,0.134,0.086,0.082,0.18,0.195,0.048,0.014,0.154,0.103,0.062,0.062,1.12
2012-10-24 11:30:00,0.148,0.095,0.099,0.117,0.222,0.049,0.005,0.153,0.089,0.054,0.061,1.092
2012-10-24 12:00:00,0.164,0.068,0.096,0.163,0.222,0.048,0.017,0.151,0.172,0.054,0.06,1.215
2012-10-24 12:30:00,0.163,0.103,0.112,0.14,0.136,0.049,0.0,0.135,0.054,0.026,0.061,0.9790000000000001
2012-10-24 13:00:00,0.114,0.078,0.12,0.174,0.196,0.049,0.022,0.123,0.134,0.094,0.145,1.249
2012-10-24 13:30:00,0.082,0.089,0.071,0.158,0.103,0.048,0.0,0.125,0.053,0.053,0.151,0.933
2012-10-24 14:00:00,0.078,0.091,0.035,0.153,0.169,0.049,0.022,0.148,0.164,0.064,0.15,1.123
2012-10-24 14:30:00,0.737,0.087,0.191,0.16,0.155,0.048,0.0,0.366,0.144,0.085,0.148,2.1209999999999996
2012-10-24 15:00:00,0.307,0.074,0.126,0.12,0.101,0.048,0.021,0.372,0.183,0.08,0.149,1.5810000000000002
2012-10-24 15:30:00,0.752,0.093,0.192,0.517,0.104,0.048,0.001,0.295,0.134,0.053,0.146,2.3349999999999995
2012-10-24 16:00:00,0.323,0.08,0.294,0.18,0.131,0.048,0.013,0.221,0.134,0.055,0.146,1.6249999999999998
2012-10-24 16:30:00,0.333,0.069,0.164,0.224,0.139,0.048,0.138,0.376,0.129,0.171,0.146,1.937
2012-10-24 17:00:00,0.494,0.107,0.371,0.172,0.084,0.048,0.071,0.289,0.101,0.136,0.124,1.9969999999999999
2012-10-24 17:30:00,0.342,0.073,0.214,0.415,0.137,0.048,0.07,0.385,0.131,0.199,0.062,2.076
2012-10-24 18:00:00,0.41,1.017,0.22,0.322,0.331,0.049,0.078,0.472,0.104,0.175,0.083,3.261
2012-10-24 18:30:00,0.383,0.784,0.234,0.306,0.383,0.048,0.079,0.378,0.153,0.154,0.192,3.0940000000000003
2012-10-24 19:00:00,0.287,0.684,0.716,0.319,1.168,0.048,0.139,0.49,0.122,0.147,0.188,4.308
2012-10-24 19:30:00,0.28,0.144,1.668,0.813,0.624,0.048,0.084,0.319,0.189,0.136,0.293,4.598
2012-10-24 20:00:00,0.302,0.156,0.409,0.766,0.667,0.048,0.065,0.34,0.147,0.145,0.226,3.271
2012-10-24 20:30:00,0.342,0.14,0.365,0.29,0.407,0.048,0.084,0.422,0.18,0.16,0.274,2.712
2012-10-24 21:00:00,0.298,0.084,0.792,0.171,0.215,0.048,0.062,0.319,0.127,0.101,0.283,2.5000000000000004
2012-10-24 21:30:00,0.414,0.123,0.737,0.25,0.139,0.049,0.094,0.334,0.13,0.097,0.28,2.6470000000000002
2012-10-24 22:00:00,0.347,0.196,0.806,0.295,0.106,0.048,0.074,0.259,0.147,0.026,0.279,2.5829999999999993
2012-10-24 22:30:00,0.193,0.999,0.227,0.303,0.158,0.048,0.058,0.221,0.154,0.027,0.249,2.637
2012-10-24 23:00:00,0.193,0.873,0.124,0.284,0.139,0.049,0.027,0.216,0.109,0.024,0.25,2.2880000000000003
2012-10-24 23:30:00,0.166,0.778,0.08,0.159,0.081,0.049,0.001,0.25,0.086,0.026,0.254,1.9300000000000002
2012-10-25 00:00:00,0.164,0.109,0.033,0.091,0.078,0.048,0.001,0.223,0.078,0.025,0.235,1.085
2012-10-25 00:30:00,0.143,0.092,0.043,1.743,0.13,0.049,0.024,0.397,0.05,0.058,0.237,2.9659999999999997
2012-10-25 01:00:00,0.115,0.071,0.105,1.753,0.141,0.048,0.0,0.493,0.084,0.058,0.235,3.1029999999999998
2012-10-25 01:30:00,0.116,0.093,0.115,1.791,0.09,0.049,0.015,0.532,0.043,0.048,0.236,3.128
2012-10-25 02:00:00,0.165,0.089,0.122,1.734,0.079,0.049,0.01,0.226,0.095,0.024,0.236,2.8289999999999997
2012-10-25 02:30:00,0.162,0.066,0.107,1.722,0.105,0.049,0.0,0.13,0.048,0.026,0.26,2.675
2012-10-25 03:00:00,0.142,0.098,0.098,0.309,0.145,0.049,0.025,0.127,0.077,0.024,0.234,1.328
2012-10-25 03:30:00,0.116,0.083,0.095,0.139,0.102,0.048,0.0,0.126,0.051,0.026,0.226,1.0120000000000002
2012-10-25 04:00:00,0.117,0.071,0.077,0.133,0.078,0.048,0.011,0.125,0.088,0.024,0.204,0.976
2012-10-25 04:30:00,0.148,0.103,0.052,0.126,0.091,0.048,0.015,0.126,0.041,0.05,0.204,1.0040000000000002
2012-10-25 05:00:00,0.201,0.063,0.061,0.274,0.179,0.048,0.0,0.125,0.078,0.056,0.2,1.285
2012-10-25 05:30:00,0.194,0.094,0.133,1.744,0.212,0.048,0.024,0.123,0.181,0.089,0.147,2.989
2012-10-25 06:00:00,0.159,0.128,0.34,1.788,0.207,0.048,0.0,0.123,0.182,0.046,0.249,3.27
2012-10-25 06:30:00,0.393,0.113,0.206,0.528,0.331,0.049,0.019,0.123,0.188,0.04,0.266,2.2560000000000002
2012-10-25 07:00:00,0.488,0.065,0.131,0.335,0.739,0.048,0.1,0.123,0.219,0.135,0.123,2.5060000000000002
2012-10-25 07:30:00,0.442,0.102,0.168,0.096,0.291,0.048,0.027,0.138,0.167,0.086,0.099,1.6640000000000001
2012-10-25 08:00:00,0.674,0.074,0.259,0.107,0.351,0.049,0.006,0.151,0.118,0.052,0.156,1.9969999999999997
2012-10-25 08:30:00,0.705,0.072,0.458,0.108,0.238,0.048,0.032,0.161,0.107,0.061,0.157,2.147
2012-10-25 09:00:00,0.399,0.103,0.655,0.144,0.142,0.049,0.058,0.318,0.17,0.089,0.155,2.282
2012-10-25 09:30:00,0.114,0.066,0.122,0.121,0.091,0.048,0.031,0.182,0.069,0.055,0.153,1.0519999999999998
2012-10-25 10:00:00,0.195,0.091,0.152,0.27,0.076,0.049,0.007,0.336,0.073,0.049,0.143,1.441
2012-10-25 10:30:00,0.116,0.089,0.128,0.158,0.089,0.048,0.019,0.129,0.143,0.031,0.106,1.056
2012-10-25 11:00:00,0.078,0.069,0.135,0.154,0.144,0.049,0.031,0.127,0.092,0.033,0.166,1.078
2012-10-25 11:30:00,0.103,0.09,0.248,0.202,0.142,0.049,0.05,0.124,0.139,0.026,0.16,1.333
2012-10-25 12:00:00,0.115,0.082,0.128,0.359,0.082,0.049,0.0,0.123,0.192,0.024,0.156,1.3099999999999998
2012-10-25 12:30:00,0.121,0.086,0.084,0.166,0.077,0.048,0.027,0.122,0.11,0.027,0.156,1.024
2012-10-25 13:00:00,0.083,0.072,0.079,0.256,0.14,0.049,0.006,0.123,0.059,0.059,0.155,1.081
2012-10-25 13:30:00,0.073,0.1,0.087,0.16,0.139,0.048,0.016,0.123,0.077,0.056,0.154,1.033
2012-10-25 14:00:00,0.081,0.069,0.124,0.174,0.102,0.049,0.014,0.124,0.309,0.056,0.152,1.254
2012-10-25 14:30:00,0.179,0.1,0.609,0.149,0.077,0.048,0.004,0.264,0.527,0.029,0.152,2.138
2012-10-25 15:00:00,0.13,0.084,0.321,0.191,0.121,0.048,0.025,0.233,0.176,0.026,0.151,1.506
2012-10-25 15:30:00,0.128,0.074,0.817,0.285,0.14,0.048,0.0,0.197,0.121,0.024,0.081,1.9149999999999998
2012-10-25 16:00:00,0.116,0.094,0.334,0.172,0.118,0.048,0.162,0.173,0.161,0.055,0.066,1.4989999999999999
2012-10-25 16:30:00,0.074,0.078,0.481,0.149,0.15,0.049,0.066,0.188,0.107,0.056,0.066,1.4640000000000002
2012-10-25 17:00:00,0.179,0.082,0.446,0.141,0.467,0.048,0.067,0.335,0.122,0.144,0.066,2.097
2012-10-25 17:30:00,0.417,0.077,0.371,0.137,0.337,0.048,0.089,0.388,0.129,0.205,0.067,2.265
2012-10-25 18:00:00,0.376,1.003,0.23,0.166,0.489,0.048,0.064,0.368,0.119,0.19,0.153,3.2059999999999995
2012-10-25 18:30:00,0.445,0.61,0.325,0.499,0.667,0.048,0.091,0.346,0.12,0.182,0.155,3.488
2012-10-25 19:00:00,0.311,0.263,0.492,0.316,0.569,0.048,0.134,0.4,0.132,0.152,0.154,2.9710000000000005
2012-10-25 19:30:00,0.122,0.175,0.457,0.295,0.832,0.048,0.087,0.271,0.111,0.148,0.679,3.2250000000000005
2012-10-25 20:00:00,0.189,0.192,0.461,0.307,0.434,0.048,0.063,0.256,0.136,0.074,0.794,2.9539999999999997
2012-10-25 20:30:00,0.181,0.39,0.445,0.331,0.342,0.048,0.075,0.375,0.131,0.079,0.683,3.080000000000001
2012-10-25 21:00:00,0.208,0.516,0.249,0.396,0.167,0.049,0.072,0.284,0.12,0.069,0.783,2.913
2012-10-25 21:30:00,0.063,0.607,0.398,0.311,0.219,0.048,0.069,0.254,0.092,0.076,0.367,2.504
2012-10-25 22:00:00,0.068,0.226,0.189,0.351,0.322,0.048,0.095,0.41,0.069,0.089,0.272,2.1390000000000002
2012-10-25 22:30:00,0.176,0.186,0.38,0.371,0.154,0.048,0.015,0.252,0.065,0.058,0.206,1.911
2012-10-25 23:00:00,0.119,0.237,0.21,0.414,0.104,0.048,0.0,0.246,0.049,0.054,0.213,1.6940000000000002
2012-10-25 23:30:00,0.196,0.923,0.182,0.491,0.143,0.049,0.02,0.339,0.048,0.04,0.15,2.581
2012-10-26 00:00:00,0.161,0.969,0.149,0.686,0.15,0.048,0.006,0.444,0.127,0.025,0.147,2.912
2012-10-26 00:30:00,0.154,0.817,0.125,2.2539999,0.105,0.049,0.0,0.227,0.101,0.024,0.176,4.031999900000001
2012-10-26 01:00:00,0.161,0.697,0.102,2.233,0.084,0.049,0.024,0.342,0.104,0.026,0.184,4.006
2012-10-26 01:30:00,0.113,0.086,0.036,2.1210001,0.083,0.049,0.001,0.308,0.074,0.024,0.24,3.135000099999999
2012-10-26 02:00:00,0.112,0.106,0.034,2.1659999,0.144,0.048,0.0,0.349,0.064,0.024,0.238,3.2849999
